,index,date,time,tweet,language,parse,Category
699,699,26/02/2022,15:10:13,happening join live raise questions discuss needed wage struggle internationally threat nuclearwar cant make live watch recording via youtube,en,happening join live raise questions discuss needed wage struggle internationally threat nuclearwar cant make live watch recording via youtube,_
700,700,26/02/2022,15:09:34,whatever happening deplorable astounded fact sleeping indiscriminately killed people vietnam afghanistan iran iraq syria pakistan many african countries doublestandard ukrainewar,en,whatever happening deplorable astounded fact sleeping indiscriminately killed people vietnam afghanistan iran iraq syria pakistan many african countries doublestandard ukrainewar,_
701,701,26/02/2022,15:08:43,left big mad today reading news didnt start shit trump office lefts horrible foreign policy created mess biden playing right putins hand yet trumps fault kyiv,en,left big mad today reading news didnt start shit trump office lefts horrible foreign policy created mess biden playing right putins hand yet trumps fault kyiv,_
702,702,26/02/2022,15:08:43,germany like hey make ww1 ww2 thing ukrainewar,en,germany like hey make ww1 ww2 thing ukrainewar,_
703,703,26/02/2022,15:08:27,mi fellow edo pipu ready brooms fly tomorrow night😹😹 must put end madness👹,en,mi fellow edo pipu ready brooms fly tomorrow night😹😹 must put end madness👹,_
704,704,26/02/2022,15:08:14,heavy shelling kharkiv kiev breaking news,en,heavy shelling kharkiv kiev breaking news,_
705,705,26/02/2022,15:07:03,pray african students stranded africa,en,pray african students stranded africa,_
706,706,26/02/2022,15:06:45,living fear dangerous feeling ever thats hope everyone get peace matter bad people good,en,living fear dangerous feeling ever thats hope everyone get peace matter bad people good,_
707,707,26/02/2022,15:06:33,faststocknewss old photo 2 days ago fire airplane shutdown ukrainian fakenews,en,faststocknewss old photo 2 days ago fire airplane shutdown ukrainian fakenews,_
708,708,26/02/2022,15:06:19,announcement 📣 ghana nationals please retweet ukriane ghana ukrainewar izzy worldwariii,en,announcement 📣 ghana nationals please retweet ukriane ghana ukrainewar izzy worldwariii,_
709,709,26/02/2022,15:06:15,faculty tenure track get massive extension covid19 supposed write paper publish fire past 2 years academictwitter econtwitter,en,faculty tenure track get massive extension covid19 supposed write paper publish fire past 2 years academictwitter econtwitter,_
710,710,26/02/2022,15:05:41,things get pretty bad pretty fast amazing cant rest 🤣,en,things get pretty bad pretty fast amazing cant rest 🤣,_
711,711,26/02/2022,15:04:58,iaponomarenko hellenjerike need help admiration heavens sake,en,iaponomarenko hellenjerike need help admiration heavens sake,_
712,712,26/02/2022,15:04:06,making plans,en,making plans,_
713,713,26/02/2022,15:03:21,"ever said ""may live interresting times"" go fuck ukrainekrieg",en,"ever said ""may live interresting times"" go fuck ukrainekrieg",_
714,714,26/02/2022,15:02:27,charliecrist usa funding attack buying oil shutting pipeline peoples blood hands funding openourpipeline shutdownputins charliecrist boy joebiden,en,charliecrist usa funding attack buying oil shutting pipeline peoples blood hands funding openourpipeline shutdownputins charliecrist boy joebiden,_
715,715,26/02/2022,15:01:31,wolfgang_h well think cant compare russianinvadedukraine 80 years later,en,wolfgang_h well think cant compare russianinvadedukraine 80 years later,_
716,716,26/02/2022,15:00:24,needs chill joint man cause thatll fix everything get rid dave surely stop,en,needs chill joint man cause thatll fix everything get rid dave surely stop,_
717,717,26/02/2022,15:00:22,sanctions wont hurt hurt civilians folks look north korea really think sanctions hurt leaders wrong never go without live high life people starve suffer,en,sanctions wont hurt hurt civilians folks look north korea really think sanctions hurt leaders wrong never go without live high life people starve suffer,_
718,718,26/02/2022,14:58:13,win war❓ kyiv moscow russiaukraine note― please retweet tweet,en,win war❓ kyiv moscow russiaukraine note― please retweet tweet,_
719,719,26/02/2022,14:58:11,"bunch left wing woke weirdos biden trudeau merkel closing destroying life know start making good decisions soon type leftists said ""hitler harmless""",en,"bunch left wing woke weirdos biden trudeau merkel closing destroying life know start making good decisions soon type leftists said ""hitler harmless""",_
720,720,26/02/2022,14:56:29,vs welcome,en,vs welcome,_
721,721,26/02/2022,14:55:06,important announcement 😅😂 raidshadowlegends,en,important announcement 😅😂 raidshadowlegends,_
722,722,26/02/2022,14:54:56,lie🤷,en,lie🤷,_
723,723,26/02/2022,14:54:07,totally understand elonmusk wants go mars planet doomed,en,totally understand elonmusk wants go mars planet doomed,_
724,724,26/02/2022,14:53:43,double standard western invaded iraq afghanistan else killed millions west dont take shit protecting interests threat hypothetical behaviour,en,double standard western invaded iraq afghanistan else killed millions west dont take shit protecting interests threat hypothetical behaviour,_
725,725,26/02/2022,14:53:42,ima answer door army knock 🤣 wwe2k22,en,ima answer door army knock 🤣 wwe2k22,_
726,726,26/02/2022,14:53:12,hipocrisy countries disgusts faves america bury heads sand,en,hipocrisy countries disgusts faves america bury heads sand,_
727,727,26/02/2022,14:53:06,imagine western countries' representatives visiting controls sets new set rules would like old days kings wars small empires come congratulate shame this🤣 usa canada cdnpoli,en,imagine western countries' representatives visiting controls sets new set rules would like old days kings wars small empires come congratulate shame this🤣 usa canada cdnpoli,_
728,728,26/02/2022,14:52:53,zelenskyyua borisjohnson land invaded talk peace betrayal istandwithukraine putinisawarcriminal united_for_ukraine unitedwithukraine ukrainewar nowar,en,zelenskyyua borisjohnson land invaded talk peace betrayal istandwithukraine putinisawarcriminal united_for_ukraine unitedwithukraine ukrainewar nowar,_
729,729,26/02/2022,14:52:49,possibly overheard cpac gop zelensky,en,possibly overheard cpac gop zelensky,_
730,730,26/02/2022,14:52:28,1 pick 3rd round 21 overall mmatwitter draft poland 🇵🇱 submitted shortlist people,en,1 pick 3rd round 21 overall mmatwitter draft poland 🇵🇱 submitted shortlist people,_
731,731,26/02/2022,14:50:51,shawncourchesne cheerleaders ideology shouldnt exist foxnews right rupertmurdoch repmtg denial laughable need pillow cased hoods eye cutouts tired quiet worlds multicolored need strength dig,en,shawncourchesne cheerleaders ideology shouldnt exist foxnews right rupertmurdoch repmtg denial laughable need pillow cased hoods eye cutouts tired quiet worlds multicolored need strength dig,_
732,732,26/02/2022,14:50:02,go isnt even going everything staged make everyone think happening actuality government leaders get want; tricking everyone conspiracytheory,en,go isnt even going everything staged make everyone think happening actuality government leaders get want; tricking everyone conspiracytheory,_
733,733,26/02/2022,14:49:51,🙏🏽 rescue service moves help civilians kyiv missile strike ukraineinvasion ukrainerussiacrisis worldwariii,en,🙏🏽 rescue service moves help civilians kyiv missile strike ukraineinvasion ukrainerussiacrisis worldwariii,_
734,734,26/02/2022,14:48:28,wasnt wouldnt stopping ukraines western borders moldova may next dont expect roll romania poland slovakia hungary states borders trigger lines,en,wasnt wouldnt stopping ukraines western borders moldova may next dont expect roll romania poland slovakia hungary states borders trigger lines,_
735,735,26/02/2022,14:47:28,germany send antitank weapons missiles huge 1 take away armor jetshelicopters make invasion 10x difficult 2 could start give germany creditnot talksanctions weapons,en,germany send antitank weapons missiles huge 1 take away armor jetshelicopters make invasion 10x difficult 2 could start give germany creditnot talksanctions weapons,_
736,736,26/02/2022,14:47:09,much said disaster one might ask anything functional might stored surly theres sort bunker nearby…right russians pull back expect worst,en,much said disaster one might ask anything functional might stored surly theres sort bunker nearby…right russians pull back expect worst,_
737,737,26/02/2022,14:46:41,theres going black native americans white illegal immigrants since 1692 recking havoc poisoning rping stealing murdering acknowledges stolen land,en,theres going black native americans white illegal immigrants since 1692 recking havoc poisoning rping stealing murdering acknowledges stolen land,_
738,738,26/02/2022,14:46:01,"""ukraine taking heavy fire credible sources confirm"" nwo fjb thestorm",en,"""ukraine taking heavy fire credible sources confirm"" nwo fjb thestorm",_
739,739,26/02/2022,14:45:58,👇 traitortrump putinswar,en,👇 traitortrump putinswar,_
740,740,26/02/2022,14:45:52,imagine would look like everyone genuinely nice other… imagine,en,imagine would look like everyone genuinely nice other… imagine,_
741,741,26/02/2022,14:45:00,needs chill joint man,en,needs chill joint man,_
742,742,26/02/2022,14:43:25,nation state theory destroyed humanity anything else,en,nation state theory destroyed humanity anything else,_
743,743,26/02/2022,14:43:20,dont know anyone could look predictably flaccid response global leaders invasion still think globalism good idea ukrania biden,en,dont know anyone could look predictably flaccid response global leaders invasion still think globalism good idea ukrania biden,_
744,744,26/02/2022,14:42:59,intel coming classified propaganda shitsgettingreal wereallgonnadie,en,intel coming classified propaganda shitsgettingreal wereallgonnadie,_
745,745,26/02/2022,14:42:09,biggest thing since 911 true end coldwar agree ukrainewar,en,biggest thing since 911 true end coldwar agree ukrainewar,_
746,746,26/02/2022,14:41:30,ukrainewar elonmusk predict future tell gonna run go making earth bitter place live peace ✌️,en,ukrainewar elonmusk predict future tell gonna run go making earth bitter place live peace ✌️,_
747,747,26/02/2022,14:41:05,live north america know much history europe always place conflict empires throughout history along middle east canada usa cdnpoli,en,live north america know much history europe always place conflict empires throughout history along middle east canada usa cdnpoli,_
748,748,26/02/2022,14:41:00,3rd final round mmatwitter draft commence shortly,en,3rd final round mmatwitter draft commence shortly,_
